"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"941642","HELL'S KITCHEN STUDIO for 2 or 3","4888599","Rod","Manhattan","Hell's Kitchen","40.76662","-73.99302","Entire home/apt","179","3","209","2019-06-11","2.7","1","202"
"944040","Entire 1.5 Br Apt- Crown Heights - Franklin Ave","896918","Rusty","Brooklyn","Crown Heights","40.67607","-73.95408","Entire home/apt","135","1","67","2019-06-23","0.87","1","348"
"944049","Beautiful 1BR in Prime West Village","1908073","Andrew","Manhattan","West Village","40.73194","-74.00189","Entire home/apt","200","4","45","2019-07-01","0.59","1","48"
"944183","your holiday-ready Harlem home away from home!","3361696","Lindsay","Manhattan","Harlem","40.81177","-73.95139","Entire home/apt","200","3","1","2018-01-02","0.05","1","0"
"944755","STUDIO APT 1. IN PROSPECT LEFFERTS GARDENS","3270460","William M.","Brooklyn","Prospect-Lefferts Gardens","40.65908","-73.96125","Entire home/apt","100","5","117","2019-05-18","1.61","2","73"
"945297","East Village Gay Friendly Dbl Room","5074654","Seth","Manhattan","East Village","40.72836","-73.98163","Private room","100","1","414","2019-06-22","5.39","2","231"
"951365","Bushwick/Ridgewood aprtmt w parking","2675998","Alice","Queens","Ridgewood","40.7099","-73.91509","Entire home/apt","115","2","74","2019-05-19","0.96","2","314"
"951944","Quiet Studio in Prime SoHo","1408973","Dom","Manhattan","SoHo","40.72493","-74.00307","Entire home/apt","235","3","73","2019-07-05","0.94","1","44"
"953275","Apartment For Your Holidays in NYC!","4460034","Alain","Manhattan","East Harlem","40.79531","-73.9333","Entire home/apt","125","7","50","2018-05-06","0.66","1","188"
"953951","West Village Large 1BR","4797813","Nicole","Manhattan","West Village","40.73377","-74.00259","Entire home/apt","250","2","56","2019-07-01","0.73","1","134"
"955542","*Sunny Master BD* in Garden Duplex","4932354","Mitty","Brooklyn","Prospect Heights","40.67942","-73.97078","Private room","97","7","13","2018-11-01","0.17","4","204"
"956412","Charming Bright 2BR apt- sleeps 6","588270","Dikla","Brooklyn","DUMBO","40.70424","-73.98597","Entire home/apt","189","2","236","2019-06-21","3.08","2","279"
"957002","Cozy PRIVATE Studio Apartment UWS and Jazz Tour.","5202854","Sabrina","Manhattan","Upper West Side","40.7982","-73.96394","Entire home/apt","100","1","129","2019-06-21","1.76","1","281"
"957642","Large bedroom/Heart of Brooklyn","1354796","Natasha","Brooklyn","Prospect-Lefferts Gardens","40.66167","-73.95098","Private room","49","5","114","2019-06-09","1.49","3","323"
"958444","Great 1BD waterfront City Island NY","5214644","Noelva","Bronx","City Island","40.85235","-73.78873","Entire home/apt","84","3","67","2018-06-10","0.91","1","0"
"959349","Modern New Duplex with Private Yard","1797637","Daniel","Brooklyn","Williamsburg","40.71765","-73.93999","Entire home/apt","165","7","5","2016-01-03","0.09","1","0"
"959871","Bask in the light! Studio bedroom in Williamsburg","1822729","Derek","Brooklyn","Williamsburg","40.71081","-73.96121","Private room","120","6","15","2019-01-01","0.21","2","9"
"959948","Designer Triplex Loft Soho/Greenwich Village","1229358","Lauren","Manhattan","SoHo","40.72538","-74.00375","Entire home/apt","195","10","10","2018-06-26","0.13","1","270"
"960210","Brooklyn Fashionista 1Bdr Loft","1865527","Kayla","Brooklyn","Bedford-Stuyvesant","40.69437","-73.94519","Private room","89","1","21","2018-10-14","0.3","3","365"
"962045","Private Room & Coffee, only 3 blocks to Train","5239845","Deanna","Brooklyn","Bushwick","40.69288","-73.90374","Private room","62","2","324","2019-06-28","4.3","1","267"
"966104","Private room in large 2 bed room","5268970","Javier","Manhattan","East Village","40.72726","-73.97573","Private room","75","3","51","2018-11-25","0.7","1","127"
"968848","Cozy private room in 2 Bedroom, BK","5289072","Mark","Brooklyn","Prospect Heights","40.67501","-73.96651","Private room","64","2","35","2019-02-03","0.46","1","329"
"969463","Artsy Fashion Pad in the Heart of Williamsburg","1447988","Patrick And Erin","Brooklyn","Williamsburg","40.71916","-73.95696","Entire home/apt","150","2","11","2018-10-15","0.14","1","364"
"971158","Sunny room with private bathroom","5286584","Liya","Manhattan","Harlem","40.80667","-73.95562","Private room","100","2","53","2019-06-23","0.7","1","350"
"971247","Sunny Artist Live/Work Apartment","5308961","Larry","Manhattan","Upper West Side","40.79368","-73.96487","Entire home/apt","190","3","159","2019-07-03","2.09","1","244"
"972426","BIG, COMFY, PRIV. room, Big apt, yard, Will-B dplx","216191","M","Brooklyn","Williamsburg","40.71149","-73.94504","Private room","98","2","7","2018-12-21","0.09","4","273"
"973535","Garden Apt, 5 mins from LaGuardia","3179866","Gonzalo And Nora","Queens","East Elmhurst","40.76356","-73.8885","Entire home/apt","99","3","158","2019-07-02","2.08","2","322"
"975229","Prime East Village location w/backyard garden!","5333736","Timothy","Manhattan","East Village","40.73055","-73.98875","Entire home/apt","159","4","65","2019-06-16","0.85","1","1"
"975250","Bushwick Duplex 2","3709510","Deacon","Brooklyn","Bushwick","40.69282","-73.92477","Private room","70","1","18","2019-05-13","0.32","3","146"
"975965","Great Room in Lively East Village","2267153","John","Manhattan","East Village","40.72792","-73.98507","Private room","91","5","395","2019-06-21","5.16","2","1"
"975990","Brooklyn Heights Brownstone - Private Bdrm Avail.","5339881","Gerard","Brooklyn","Brooklyn Heights","40.69293","-73.99679","Entire home/apt","325","1","11","2018-12-09","0.19","1","363"
"976167","Newly Furnished Beautiful & Quiet","5341060","Simo","Brooklyn","Fort Hamilton","40.61806","-74.03195","Entire home/apt","149","4","33","2018-01-07","0.46","1","313"
"976242","Cozy East Village Haven","854208","Anna","Manhattan","East Village","40.7282","-73.98893","Entire home/apt","200","10","35","2019-01-02","0.46","1","51"
"977870","Upper West Side Pied A Terre /NYC","5350359","Matthew","Manhattan","Upper West Side","40.80014","-73.9637","Entire home/apt","169","2","61","2019-06-23","0.8","1","59"
"978062","West Village 1 BR Apartment","5186189","Betsy","Manhattan","West Village","40.73359","-74.00524","Entire home/apt","249","3","10","2019-01-01","0.3","1","5"
"978386","A GEM Garden Apt on Broadway & 42ST QUEENS, NY","5354308","Yiota","Queens","Astoria","40.75751","-73.91678","Entire home/apt","85","2","260","2019-07-03","3.44","1","254"
"978615","NICE ROOM IN ASTORIA NEAR MANHATTAN","5369117","Rosa","Queens","Astoria","40.76291","-73.91871","Private room","81","2","183","2019-06-15","2.45","2","326"
"980098","Quiet ST MARK'S PLACE ARTIST'S GEM","5364702","Lynn","Manhattan","East Village","40.72658","-73.98907","Entire home/apt","199","2","54","2019-07-02","0.72","1","322"
"980561","Beautiful, private, uptown studio","15742","Alix","Manhattan","Harlem","40.82892","-73.94745","Entire home/apt","88","3","37","2018-09-08","0.48","1","47"
"981410","Sunny Studio in the West Village","5374768","Maria","Manhattan","West Village","40.73331","-74.00471","Entire home/apt","170","4","1","2013-04-09","0.01","1","273"
"981494","Large and sunny one BR (600 sq.ft)","5207582","Olivia","Manhattan","Morningside Heights","40.81062","-73.96015","Entire home/apt","100","1","0","","0","1","0"
"982038","Entire 1bdrm cnr of Fort Greene- off Park","5378922","Eileen","Brooklyn","Fort Greene","40.68859","-73.9729","Entire home/apt","130","9","3","2018-09-25","0.04","1","329"
"986727","Manhattan's Best Deal!","5414067","Adrianne","Manhattan","East Harlem","40.80626","-73.94009","Entire home/apt","165","3","281","2019-06-21","3.68","2","177"
"987329","ROOM NEAR TIMES SQUARE MANHATTAN","5369117","Rosa","Queens","Astoria","40.76491","-73.9207","Private room","78","4","70","2019-06-12","1.64","2","348"
"989976","Three Bedroom NY Private Apartment","5435208","Rose","Queens","Flushing","40.74142","-73.8202","Entire home/apt","160","3","96","2019-06-22","1.29","1","298"
"990130","Spacious 3br Apartment in Brooklyn","5435713","Nikolai","Brooklyn","Prospect Heights","40.67682","-73.96586","Entire home/apt","225","5","6","2016-08-26","0.08","1","188"
"990367","Colorful Manhattan - Harlem Apartment","5438325","Lauri","Manhattan","Harlem","40.80684","-73.94844","Entire home/apt","170","5","25","2019-06-01","0.34","1","177"
"992508","Next to Subway, Private bedroom","4714927","Elisa","Manhattan","East Harlem","40.79218","-73.95076","Private room","65","2","57","2019-06-26","0.78","4","251"
"992891","Sunny Nolita 1 Bedroom Apartment","458021","Brian","Manhattan","Nolita","40.72131","-73.99487","Entire home/apt","119","3","17","2018-06-11","0.22","1","0"
"993040","YOUR HARLEM HOME AWAY FROM HOME!!!","5454862","Barbara","Manhattan","Harlem","40.8278","-73.94891","Entire home/apt","97","3","185","2019-06-14","2.46","1","6"
"995187","BIG & SUNNY, 1 STOP FROM MANHATTAN","2829145","Charlotta","Brooklyn","Fort Greene","40.69248","-73.96983","Entire home/apt","275","4","81","2019-05-21","1.07","2","310"
"995367","1BR Apt as featured in New York Mag","412783","Nick","Manhattan","Greenwich Village","40.73506","-73.99728","Entire home/apt","334","11","14","2018-05-29","0.24","1","238"
"995469","Beautiful Large Furnished Bedroom on UES","5468901","Sanya","Manhattan","Upper East Side","40.76896","-73.95898","Private room","60","7","1","2015-12-22","0.02","1","0"
"997404","Charming Apt. In Brooklyn Townhouse","5480570","Darnell And Allison","Brooklyn","Bedford-Stuyvesant","40.68364","-73.92638","Entire home/apt","145","3","200","2019-07-04","2.62","1","303"
"998423","Great space minutes from Manhattan!","2765234","Casey","Queens","Astoria","40.7603","-73.91395","Private room","75","4","19","2019-04-25","0.52","1","10"
"999977","Cozy studio apartment on upperwest","5497326","Jennifer","Manhattan","Upper West Side","40.77896","-73.97849","Entire home/apt","295","7","2","2017-08-19","0.03","2","0"
"999984","Greenwich Village Townhouse Apt","5468033","Linda","Manhattan","West Village","40.73303","-74.00237","Entire home/apt","300","3","108","2019-07-01","1.44","1","318"
"1001147","Big Room with Bath in Bushwick!","3363720","Kate","Brooklyn","Bushwick","40.68923","-73.91946","Private room","50","3","92","2019-06-19","1.22","3","171"
"1001447","Comfy twin bed/Cosy apartment/East Harlem / Subway","214794","Pete & Marcos","Manhattan","East Harlem","40.79307","-73.95138","Shared room","56","2","117","2019-06-24","1.53","1","303"
"1002469","Comfortable Apt near Bloomingdales","5512719","Ellen","Manhattan","Upper East Side","40.76249","-73.96054","Entire home/apt","191","2","66","2019-05-28","0.94","1","347"
"1003530","New York City - Upper West Side Apt","454250","Greta","Manhattan","Upper West Side","40.79962","-73.96523","Private room","135","7","70","2018-08-12","0.93","1","44"
"1003754","Chic  Park Slope Pied-à-terre","5520355","Finola","Brooklyn","South Slope","40.66162","-73.97994","Entire home/apt","195","7","98","2019-06-26","1.39","1","94"
"1005416","South Harlem Gem! 113th St & 8th Ave","5529633","Michael","Manhattan","Harlem","40.80132","-73.95568","Shared room","75","1","43","2019-06-02","0.61","1","9"
"1005763","★Private Room Overlooking the Park★","450050","Yakov & Cynthia","Manhattan","Harlem","40.81309","-73.95267","Private room","99","10","45","2015-08-05","0.6","1","83"
"1010785","Astoria awesome balcony apartment PARKING AVAILABL","3898812","Ahmed","Queens","Astoria","40.76295","-73.92652","Entire home/apt","130","1","58","2019-07-06","0.77","1","301"
"1011449","Spacious and EASY access to all!","5563508","Nate","Brooklyn","Prospect-Lefferts Gardens","40.65915","-73.9601","Entire home/apt","225","2","48","2019-05-05","0.64","1","339"
"1013648","Gorgeous 2 Fl Apt in1887 Brownstone","5018907","Vera","Brooklyn","Park Slope","40.67541","-73.9784","Entire home/apt","225","7","8","2015-08-29","0.11","1","342"
"1016004","Clean and Cute Shared Room in Very Safe Area","5577926","Lou","Queens","Astoria","40.76777","-73.91109","Shared room","38","1","127","2019-06-23","1.67","4","55"
"1016105","BK - Spacious & Sunny 4 bedroom apartment","5591685","Paul","Brooklyn","Clinton Hill","40.68924","-73.9681","Entire home/apt","200","7","10","2018-08-19","0.17","1","11"
"1016819","2BR 2Bath duplex w garden & terrace","5596242","Sabrina And Eduardo","Brooklyn","Clinton Hill","40.68771","-73.96186","Entire home/apt","235","6","5","2018-07-03","0.07","1","3"
"1018181","Master Bedroom  Ideal for 2 - Luxury for 1 !","4937803","Alicia","Brooklyn","Prospect-Lefferts Gardens","40.6627","-73.95875","Private room","75","5","8","2014-05-27","0.11","1","365"
"1019360","Hip charming Williamsburg apartment","693889","Heather","Brooklyn","Williamsburg","40.70798","-73.94263","Entire home/apt","120","5","7","2016-10-26","0.1","1","0"
"1021491","Whole Apt: Artsy home by BK Museum","5622682","Sabrina","Brooklyn","Crown Heights","40.66974","-73.958","Entire home/apt","85","3","10","2019-04-27","0.85","1","149"
"1021957","PRIVATE QUIET SUITE","315606","Cynthia","Brooklyn","Crown Heights","40.67515","-73.95435","Private room","78","3","10","2017-08-26","0.14","2","95"
"1022204","Glowing reviews, hip neighborhood","3483960","Keith","Manhattan","Lower East Side","40.72198","-73.98932","Private room","110","3","49","2018-09-05","0.69","1","0"
"1023181","LOCATION/garden!(FEMALE only, next to girl's room)","4932354","Mitty","Brooklyn","Prospect Heights","40.6787","-73.97065","Private room","50","3","138","2019-06-22","1.82","4","315"
"1023529","Convenient and private","5634395","Sarah","Manhattan","Harlem","40.82153","-73.95512","Private room","52","3","163","2019-06-05","2.17","2","0"
"1024113","Lovely room in East Williamsburg, NY","2120889","Megan","Brooklyn","Williamsburg","40.71238","-73.9379","Private room","63","2","0","","0","1","66"
"1025001","Private Entrance Charming Bedroom","5641042","Livia","Queens","Glendale","40.70538","-73.89448","Private room","75","2","132","2019-06-25","1.74","1","333"
"1025786","Fantastic 1br in Astoria/LIC","5647813","Atlanta","Queens","Long Island City","40.74417","-73.94823","Private room","69","7","12","2019-07-05","0.18","1","365"
"1026565","Peaceful Park Slope near subways","825252","Meredith","Brooklyn","Park Slope","40.67651","-73.98007","Entire home/apt","125","2","45","2017-06-19","0.66","1","0"
"1026683","Mi Casa Tu Casa Guesthouse Mexico","5652395","Julio","Bronx","Concourse","40.81906","-73.92806","Private room","85","2","11","2018-09-02","0.18","2","363"
"1028263","Spacious Room/Great Location","5658953","Claudia","Manhattan","East Village","40.72944","-73.98645","Private room","60","5","66","2019-06-26","0.87","1","232"
"1029482","Private Room w TV in East Village","5664550","Kelly","Manhattan","East Village","40.72346","-73.97907","Private room","95","5","35","2019-06-10","0.46","1","320"
"1029808","Spacious 1bd Near Trendy Neighborhoods And City","5293735","Hayley","Brooklyn","Bedford-Stuyvesant","40.69872","-73.94635","Entire home/apt","105","5","12","2019-05-30","1.01","1","0"
"1030254","Large room in Beautiful communal house","1949282","Kyla","Brooklyn","Bushwick","40.69449","-73.91156","Private room","55","2","65","2019-06-05","0.86","5","235"
"1030392","BIG, COMFY, 4BR DUPLEX, GARDEN APT, Williamsburg","216191","M","Brooklyn","Williamsburg","40.71132","-73.94493","Entire home/apt","289","2","39","2019-06-05","0.58","4","88"
"1030780","NYC Brooklyn Sunset Park- Great Bed. Great House.","1113080","Audrey","Brooklyn","Sunset Park","40.64871","-74.00774","Private room","70","2","45","2018-01-01","0.6","3","0"
"1032127","Short Term Stay in Chelsea/MP NYC","5679237","Renee","Manhattan","Chelsea","40.74583","-74.00363","Entire home/apt","275","7","0","","0","1","188"
"1032610","Beautiful loft in trendy Harlem!","5681729","Sandrine","Manhattan","Harlem","40.80938","-73.94196","Entire home/apt","130","7","5","2017-06-03","0.16","1","231"
"1032611","Private 1 bdrm Lefferts Gr, BK apt","5682003","Rachael","Brooklyn","Prospect-Lefferts Gardens","40.65743","-73.96155","Entire home/apt","125","2","38","2019-06-10","0.61","1","3"
"1034911","Entire Spaceous, Sunny, Loft in Clinton Hill","5696628","Christine","Brooklyn","Bedford-Stuyvesant","40.68854","-73.95742","Entire home/apt","150","2","17","2019-05-01","0.23","2","23"
